id,identificador,ubicacion,latitud,longitud,municipio_id,provincia_id,id_departamento
186,CBA042-02,Plaza San Martin,-31.669.089,-63.199.165,CBA042,AR-X,1398
67,BUE086-01,Plaza San Martin,-34.651.222,-58.621.917,BUE086,AR-B,1281
68,BUE086-02,Punto Digital,-34.689.605,-58.636.401,BUE086,AR-B,1281
106,CBA148-01,Plaza San Martin,-32.423.839,-63.726.404,CBA148,AR-X,1388
105,CBA148-02,Polideportivo,-32.427.952,-63.733.637,CBA148,AR-X,1388
99,CBA038-01,Brinkmann - Plaza San Martin,-30.866.639,-62.042.999,CBA038,AR-X,1387
135,ERI015-01,Crespo - Plaza Sarmiento,-32.030.977,-60.306.335,ERI015,AR-E,1439
149,ERI044-01,Club AtleticoySocial San Benito,-31.784.101,-60.440.182,ERI044,AR-E,1439
155,MZA006-01,Las Heras - Estadio Polimeni,-32.851.417,-68.839.641,MZA006,AR-M,1520
118,CBA311-01,Pza del Centenario,-31.663.932,-63.047.886,CBA311,AR-X,1387
119,CBA311-02,Pza San Martin,-31.663.932,-64.093.978,CBA311,AR-X,1387
154,MZA004-01,,-33.144.168,-68.485.222,MZA004,AR-M,1518
188,SAL013-01,El Bordo - Plaza Pcpal,-24.660.334,-65.106.564,SAL013,AR-A,1666
190,SAL048-01,Salta - Municipalidad,-24.805.356,-65.421.924,SAL048,AR-A,1681
94,BUE120-01,Plaza Balcarce,-34.769.098,-59.686.758,BUE120,AR-B,1315
211,BUE091-01,Punto Digital,-40.785.915,-63.000.000,BUE091,AR-B,1286
215,CBA012-01,SUM Municipal,-32.234.565,-62.884.633,CBA012,AR-X,1384
71,BUE075-01,OPENDOOR (Plaza),-34.491.083,-59.075.778,BUE075,AR-B,1270
